Origen,Destino,Empresa,Fecha,Hora,Duracion,Precio
Santiago,Antofagasta,Buses Andimar,26-06-2024,07:50,19:00,35000
Santiago,Antofagasta,Buses Andimar,26-06-2024,07:50,19:00,30000
Santiago,Antofagasta,Buses Andimar,26-06-2024,07:50,19:00,35000
Santiago,Antofagasta,PlussChile,26-06-2024,08:00,18:20,41200
Santiago,Antofagasta,PlussChile,26-06-2024,08:00,18:20,29900
Santiago,Antofagasta,PlussChile,26-06-2024,08:00,18:20,43300
Santiago,Antofagasta,PlussChile,26-06-2024,08:00,18:20,25800
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,08:00,19:00,21000
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,08:00,19:00,29900
Santiago,Antofagasta,PlussChile,26-06-2024,08:45,19:05,41200
Santiago,Antofagasta,PlussChile,26-06-2024,08:45,19:05,43300
Santiago,Antofagasta,PlussChile,26-06-2024,08:45,19:05,37100
Santiago,Antofagasta,PlussChile,26-06-2024,09:30,18:50,41200
Santiago,Antofagasta,PlussChile,26-06-2024,09:30,18:50,29900
Santiago,Antofagasta,PlussChile,26-06-2024,09:30,18:50,43300
Santiago,Antofagasta,PlussChile,26-06-2024,09:30,18:50,25800
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,09:30,18:15,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,09:30,18:15,40900
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,10:00,18:45,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,10:00,18:45,40900
Santiago,Antofagasta,PlussChile,26-06-2024,10:30,18:50,41200
Santiago,Antofagasta,PlussChile,26-06-2024,10:30,18:50,43300
Santiago,Antofagasta,PlussChile,26-06-2024,10:30,18:50,37100
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,11:00,18:45,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,11:00,18:45,40900
Santiago,Antofagasta,Buses Andimar,26-06-2024,11:00,19:00,30000
Santiago,Antofagasta,Buses Andimar,26-06-2024,11:00,19:00,35000
Santiago,Antofagasta,Buses Andimar,26-06-2024,11:00,19:00,30000
Santiago,Antofagasta,Buses Andimar,26-06-2024,11:00,19:00,35000
Santiago,Antofagasta,PlussChile,26-06-2024,11:05,18:20,41200
Santiago,Antofagasta,PlussChile,26-06-2024,11:05,18:20,43300
Santiago,Antofagasta,PlussChile,26-06-2024,11:05,18:20,37100
Santiago,Antofagasta,PlussChile,26-06-2024,11:50,17:30,41200
Santiago,Antofagasta,PlussChile,26-06-2024,11:50,17:30,29900
Santiago,Antofagasta,PlussChile,26-06-2024,11:50,17:30,43300
Santiago,Antofagasta,PlussChile,26-06-2024,11:50,17:30,25800
Santiago,Antofagasta,PlussChile,26-06-2024,12:30,18:50,41200
Santiago,Antofagasta,PlussChile,26-06-2024,12:30,18:50,43300
Santiago,Antofagasta,PlussChile,26-06-2024,12:30,18:50,37100
Santiago,Antofagasta,Buses Andimar,26-06-2024,12:30,19:00,30000
Santiago,Antofagasta,Buses Andimar,26-06-2024,12:30,19:00,35000
Santiago,Antofagasta,Buses Andimar,26-06-2024,12:30,19:00,30000
Santiago,Antofagasta,Buses Andimar,26-06-2024,12:30,19:00,35000
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,13:30,19:05,21000
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,13:30,19:05,40900
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,13:30,19:05,29900
Santiago,Antofagasta,Buses Andimar,26-06-2024,14:15,19:00,35000
Santiago,Antofagasta,Buses Andimar,26-06-2024,14:15,19:00,35000
Santiago,Antofagasta,PlussChile,26-06-2024,14:30,18:20,41200
Santiago,Antofagasta,PlussChile,26-06-2024,14:30,18:20,29900
Santiago,Antofagasta,PlussChile,26-06-2024,14:30,18:20,43300
Santiago,Antofagasta,PlussChile,26-06-2024,14:30,18:20,25800
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,14:30,18:15,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,14:30,18:15,40900
Santiago,Antofagasta,PlussChile,26-06-2024,15:00,18:50,41200
Santiago,Antofagasta,PlussChile,26-06-2024,15:00,18:50,43300
Santiago,Antofagasta,PlussChile,26-06-2024,15:00,18:50,37100
Santiago,Antofagasta,PlussChile,26-06-2024,15:55,17:30,41200
Santiago,Antofagasta,PlussChile,26-06-2024,15:55,17:30,29900
Santiago,Antofagasta,PlussChile,26-06-2024,15:55,17:30,43300
Santiago,Antofagasta,PlussChile,26-06-2024,15:55,17:30,25800
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,16:00,18:15,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,16:00,18:15,40900
Santiago,Antofagasta,PlussChile,26-06-2024,16:15,18:15,41200
Santiago,Antofagasta,PlussChile,26-06-2024,16:15,18:15,43300
Santiago,Antofagasta,PlussChile,26-06-2024,16:15,18:15,37100
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,16:45,17:15,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,16:45,17:15,21000
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,16:45,17:15,40900
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,16:45,17:15,29900
Santiago,Antofagasta,PlussChile,26-06-2024,18:15,18:50,41200
Santiago,Antofagasta,PlussChile,26-06-2024,18:15,18:50,43300
Santiago,Antofagasta,PlussChile,26-06-2024,18:15,18:50,37100
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,18:30,19:00,28700
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,18:30,19:00,40900
Santiago,Antofagasta,PlussChile,26-06-2024,19:15,17:30,41200
Santiago,Antofagasta,PlussChile,26-06-2024,19:15,17:30,29900
Santiago,Antofagasta,PlussChile,26-06-2024,19:15,17:30,43300
Santiago,Antofagasta,PlussChile,26-06-2024,19:15,17:30,25800
Santiago,Antofagasta,PlussChile,26-06-2024,20:00,18:05,41200
Santiago,Antofagasta,PlussChile,26-06-2024,20:00,18:05,43300
Santiago,Antofagasta,PlussChile,26-06-2024,20:00,18:05,37100
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,23:00,18:00,21000
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,23:00,18:00,40900
Santiago,Antofagasta,Cikbus Elité / Ciktur,26-06-2024,23:00,18:00,29900
Santiago,Antofagasta,PlussChile,26-06-2024,23:05,19:05,41200
Santiago,Antofagasta,PlussChile,26-06-2024,23:05,19:05,29900
Santiago,Antofagasta,PlussChile,26-06-2024,23:05,19:05,43300
Santiago,Antofagasta,PlussChile,26-06-2024,23:05,19:05,25800
Santiago,Antofagasta,PlussChile,26-06-2024,23:15,18:20,41200
Santiago,Antofagasta,PlussChile,26-06-2024,23:15,18:20,29900
Santiago,Antofagasta,PlussChile,26-06-2024,23:15,18:20,43300
Santiago,Antofagasta,PlussChile,26-06-2024,23:15,18:20,25800
Santiago,Arauco,EME Bus,24-06-2024,12:00,00:-,22050
Santiago,Arauco,EME Bus,24-06-2024,22:00,00:-,21000
Santiago,Arauco,EME Bus,25-06-2024,12:00,00:-,18900
Santiago,Arauco,EME Bus,25-06-2024,22:00,00:-,21000
Santiago,Arauco,EME Bus,26-06-2024,12:00,00:-,18900
Santiago,Arauco,EME Bus,26-06-2024,22:00,00:-,21000
Santiago,Arica,PlussChile,24-06-2024,08:00,29:05,61800
Santiago,Arica,PlussChile,24-06-2024,08:00,29:05,46400
Santiago,Arica,PlussChile,24-06-2024,08:00,29:05,63900
Santiago,Arica,PlussChile,24-06-2024,08:00,29:05,44300
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,08:00,29:45,59900
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,08:00,29:45,43100
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,13:30,29:15,30200
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,13:30,29:15,59900
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,13:30,29:15,43100
Santiago,Arica,PlussChile,24-06-2024,14:30,29:05,61800
Santiago,Arica,PlussChile,24-06-2024,14:30,29:05,46400
Santiago,Arica,PlussChile,24-06-2024,14:30,29:05,63900
Santiago,Arica,PlussChile,24-06-2024,14:30,29:05,44300
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,16:45,28:00,30200
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,16:45,28:00,59900
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,16:45,28:00,43100
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,23:00,29:00,30200
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,23:00,29:00,59900
Santiago,Arica,Cikbus Elité / Ciktur,24-06-2024,23:00,29:00,43100
Santiago,Arica,PlussChile,24-06-2024,23:15,29:05,61800
Santiago,Arica,PlussChile,24-06-2024,23:15,29:05,46400
Santiago,Arica,PlussChile,24-06-2024,23:15,29:05,63900
Santiago,Arica,PlussChile,24-06-2024,23:15,29:05,44300
Santiago,Arica,PlussChile,25-06-2024,08:00,29:05,61800
Santiago,Arica,PlussChile,25-06-2024,08:00,29:05,46400
Santiago,Arica,PlussChile,25-06-2024,08:00,29:05,63900
Santiago,Arica,PlussChile,25-06-2024,08:00,29:05,44300
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,08:00,29:45,59900
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,08:00,29:45,30200
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,08:00,29:45,43100
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,13:30,29:15,59900
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,13:30,29:15,30200
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,13:30,29:15,43100
Santiago,Arica,PlussChile,25-06-2024,14:30,29:05,61800
Santiago,Arica,PlussChile,25-06-2024,14:30,29:05,46400
Santiago,Arica,PlussChile,25-06-2024,14:30,29:05,63900
Santiago,Arica,PlussChile,25-06-2024,14:30,29:05,44300
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,16:45,28:00,59900
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,16:45,28:00,30200
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,16:45,28:00,43100
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,23:00,29:00,30200
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,23:00,29:00,59900
Santiago,Arica,Cikbus Elité / Ciktur,25-06-2024,23:00,29:00,43100
Santiago,Arica,PlussChile,25-06-2024,23:15,29:05,61800
Santiago,Arica,PlussChile,25-06-2024,23:15,29:05,46400
Santiago,Arica,PlussChile,25-06-2024,23:15,29:05,63900
Santiago,Arica,PlussChile,25-06-2024,23:15,29:05,44300
Santiago,Arica,PlussChile,26-06-2024,08:00,29:05,58800
Santiago,Arica,PlussChile,26-06-2024,08:00,29:05,43300
Santiago,Arica,PlussChile,26-06-2024,08:00,29:05,60800
Santiago,Arica,PlussChile,26-06-2024,08:00,29:05,43300
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,08:00,29:45,30200
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,08:00,29:45,43100
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,13:30,29:15,59900
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,13:30,29:15,30200
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,13:30,29:15,43100
Santiago,Arica,PlussChile,26-06-2024,14:30,29:05,58800
Santiago,Arica,PlussChile,26-06-2024,14:30,29:05,43300
Santiago,Arica,PlussChile,26-06-2024,14:30,29:05,60800
Santiago,Arica,PlussChile,26-06-2024,14:30,29:05,43300
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,16:45,28:00,42000
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,16:45,28:00,30200
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,16:45,28:00,59900
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,16:45,28:00,43100
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,23:00,29:00,30200
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,23:00,29:00,59900
Santiago,Arica,Cikbus Elité / Ciktur,26-06-2024,23:00,29:00,43100
Santiago,Arica,PlussChile,26-06-2024,23:15,29:05,58800
Santiago,Arica,PlussChile,26-06-2024,23:15,29:05,43300
Santiago,Arica,PlussChile,26-06-2024,23:15,29:05,60800
Santiago,Arica,PlussChile,26-06-2024,23:15,29:05,43300
Santiago,Baquedano,PlussChile,24-06-2024,07:35,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,07:35,20:05,36100
Santiago,Baquedano,PlussChile,24-06-2024,07:35,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,07:35,20:05,33000
Santiago,Baquedano,PlussChile,24-06-2024,08:45,20:20,46400
Santiago,Baquedano,PlussChile,24-06-2024,08:45,20:20,48500
Santiago,Baquedano,PlussChile,24-06-2024,08:45,20:20,44300
Santiago,Baquedano,PlussChile,24-06-2024,10:30,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,10:30,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,10:30,20:05,44300
Santiago,Baquedano,PlussChile,24-06-2024,11:05,19:35,46400
Santiago,Baquedano,PlussChile,24-06-2024,11:05,19:35,48500
Santiago,Baquedano,PlussChile,24-06-2024,11:05,19:35,44300
Santiago,Baquedano,PlussChile,24-06-2024,12:05,19:30,61800
Santiago,Baquedano,PlussChile,24-06-2024,12:05,19:30,46400
Santiago,Baquedano,PlussChile,24-06-2024,12:05,19:30,63900
Santiago,Baquedano,PlussChile,24-06-2024,12:05,19:30,48500
Santiago,Baquedano,PlussChile,24-06-2024,12:30,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,12:30,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,12:30,20:05,44300
Santiago,Baquedano,PlussChile,24-06-2024,13:00,19:30,61800
Santiago,Baquedano,PlussChile,24-06-2024,13:00,19:30,46400
Santiago,Baquedano,PlussChile,24-06-2024,13:00,19:30,63900
Santiago,Baquedano,PlussChile,24-06-2024,13:00,19:30,48500
Santiago,Baquedano,PlussChile,24-06-2024,13:30,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,13:30,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,13:30,20:05,44300
Santiago,Baquedano,PlussChile,24-06-2024,14:05,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,14:05,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,14:05,20:05,44300
Santiago,Baquedano,PlussChile,24-06-2024,15:00,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,15:00,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,15:00,20:05,44300
Santiago,Baquedano,PlussChile,24-06-2024,16:15,19:30,46400
Santiago,Baquedano,PlussChile,24-06-2024,16:15,19:30,48500
Santiago,Baquedano,PlussChile,24-06-2024,16:15,19:30,44300
Santiago,Baquedano,PlussChile,24-06-2024,17:05,19:30,46400
Santiago,Baquedano,PlussChile,24-06-2024,17:05,19:30,48500
Santiago,Baquedano,PlussChile,24-06-2024,17:05,19:30,44300
Santiago,Baquedano,PlussChile,24-06-2024,18:15,20:05,44300
Santiago,Baquedano,PlussChile,24-06-2024,18:15,20:05,46400
Santiago,Baquedano,PlussChile,24-06-2024,18:15,20:05,48500
Santiago,Baquedano,PlussChile,24-06-2024,20:00,19:20,46400
Santiago,Baquedano,PlussChile,24-06-2024,20:00,19:20,48500
Santiago,Baquedano,PlussChile,24-06-2024,20:00,19:20,44300
Santiago,Baquedano,PlussChile,24-06-2024,23:05,20:20,46400
Santiago,Baquedano,PlussChile,24-06-2024,23:05,20:20,36100
Santiago,Baquedano,PlussChile,24-06-2024,23:05,20:20,48500
Santiago,Baquedano,PlussChile,24-06-2024,23:05,20:20,33000
Santiago,Baquedano,PlussChile,25-06-2024,07:35,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,07:35,20:05,36100
Santiago,Baquedano,PlussChile,25-06-2024,07:35,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,07:35,20:05,33000
Santiago,Baquedano,PlussChile,25-06-2024,08:45,20:20,46400
Santiago,Baquedano,PlussChile,25-06-2024,08:45,20:20,48500
Santiago,Baquedano,PlussChile,25-06-2024,08:45,20:20,44300
Santiago,Baquedano,PlussChile,25-06-2024,10:30,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,10:30,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,10:30,20:05,44300
Santiago,Baquedano,PlussChile,25-06-2024,11:05,19:35,46400
Santiago,Baquedano,PlussChile,25-06-2024,11:05,19:35,48500
Santiago,Baquedano,PlussChile,25-06-2024,11:05,19:35,44300
Santiago,Baquedano,PlussChile,25-06-2024,12:30,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,12:30,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,12:30,20:05,44300
Santiago,Baquedano,PlussChile,25-06-2024,13:30,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,13:30,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,13:30,20:05,44300
Santiago,Baquedano,PlussChile,25-06-2024,14:05,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,14:05,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,14:05,20:05,44300
Santiago,Baquedano,PlussChile,25-06-2024,15:00,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,15:00,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,15:00,20:05,44300
Santiago,Baquedano,PlussChile,25-06-2024,16:15,19:30,46400
Santiago,Baquedano,PlussChile,25-06-2024,16:15,19:30,48500
Santiago,Baquedano,PlussChile,25-06-2024,16:15,19:30,44300
Santiago,Baquedano,PlussChile,25-06-2024,17:05,19:30,46400
Santiago,Baquedano,PlussChile,25-06-2024,17:05,19:30,48500
Santiago,Baquedano,PlussChile,25-06-2024,17:05,19:30,44300
Santiago,Baquedano,PlussChile,25-06-2024,18:15,20:05,46400
Santiago,Baquedano,PlussChile,25-06-2024,18:15,20:05,48500
Santiago,Baquedano,PlussChile,25-06-2024,18:15,20:05,44300
Santiago,Baquedano,PlussChile,25-06-2024,20:00,19:20,46400
Santiago,Baquedano,PlussChile,25-06-2024,20:00,19:20,48500
Santiago,Baquedano,PlussChile,25-06-2024,20:00,19:20,44300
Santiago,Baquedano,PlussChile,25-06-2024,23:05,20:20,46400
Santiago,Baquedano,PlussChile,25-06-2024,23:05,20:20,36100
Santiago,Baquedano,PlussChile,25-06-2024,23:05,20:20,48500
Santiago,Baquedano,PlussChile,25-06-2024,23:05,20:20,33000
Santiago,Baquedano,PlussChile,26-06-2024,08:45,20:20,46400
Santiago,Baquedano,PlussChile,26-06-2024,08:45,20:20,48500
Santiago,Baquedano,PlussChile,26-06-2024,08:45,20:20,46400
Santiago,Baquedano,PlussChile,26-06-2024,10:30,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,10:30,20:05,48500
Santiago,Baquedano,PlussChile,26-06-2024,10:30,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,11:05,19:35,46400
Santiago,Baquedano,PlussChile,26-06-2024,11:05,19:35,48500
Santiago,Baquedano,PlussChile,26-06-2024,11:05,19:35,46400
Santiago,Baquedano,PlussChile,26-06-2024,12:30,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,12:30,20:05,48500
Santiago,Baquedano,PlussChile,26-06-2024,12:30,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,15:00,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,15:00,20:05,48500
Santiago,Baquedano,PlussChile,26-06-2024,15:00,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,16:15,19:30,46400
Santiago,Baquedano,PlussChile,26-06-2024,16:15,19:30,48500
Santiago,Baquedano,PlussChile,26-06-2024,16:15,19:30,46400
Santiago,Baquedano,PlussChile,26-06-2024,18:15,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,18:15,20:05,48500
Santiago,Baquedano,PlussChile,26-06-2024,18:15,20:05,46400
Santiago,Baquedano,PlussChile,26-06-2024,20:00,19:20,46400
Santiago,Baquedano,PlussChile,26-06-2024,20:00,19:20,48500
Santiago,Baquedano,PlussChile,26-06-2024,20:00,19:20,46400
Santiago,Baquedano,PlussChile,26-06-2024,23:05,20:20,46400
Santiago,Baquedano,PlussChile,26-06-2024,23:05,20:20,36100
Santiago,Baquedano,PlussChile,26-06-2024,23:05,20:20,48500
Santiago,Baquedano,PlussChile,26-06-2024,23:05,20:20,36100
Santiago,Barros Arana,Buses García,24-06-2024,21:30,09:30,21600
Santiago,Barros Arana,Buses García,24-06-2024,21:30,09:30,27000
Santiago,Barros Arana,Buses TranSantin,24-06-2024,22:10,08:50,27000
Santiago,Barros Arana,Buses García,25-06-2024,21:30,09:30,21600
Santiago,Barros Arana,Buses García,25-06-2024,21:30,09:30,27000
Santiago,Barros Arana,Buses TranSantin,25-06-2024,22:10,08:50,30000
Santiago,Barros Arana,Buses García,26-06-2024,21:30,09:30,21600
Santiago,Barros Arana,Buses García,26-06-2024,21:30,09:30,27000
Santiago,Barros Arana,Buses TranSantin,26-06-2024,22:10,08:50,27000
Santiago,Bucalemu,Buses Jet Sur,24-06-2024,09:00,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,24-06-2024,15:50,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,24-06-2024,17:50,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,25-06-2024,09:00,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,25-06-2024,15:50,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,25-06-2024,17:50,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,26-06-2024,09:00,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,26-06-2024,15:50,04:30,10000
Santiago,Bucalemu,Buses Jet Sur,26-06-2024,17:50,04:30,10000
Santiago,Bulnes,EME Bus,24-06-2024,00:15,00:-,14700
Santiago,Bulnes,EME Bus,24-06-2024,00:15,00:-,21000
Santiago,Bulnes,EME Bus,24-06-2024,11:15,00:-,12600
Santiago,Bulnes,EME Bus,24-06-2024,11:15,00:-,18900
Santiago,Bulnes,EME Bus,24-06-2024,15:25,00:-,11550
Santiago,Bulnes,EME Bus,24-06-2024,15:25,00:-,16800
Santiago,Bulnes,EME Bus,24-06-2024,18:20,00:-,11550
Santiago,Bulnes,EME Bus,24-06-2024,18:20,00:-,16800
Santiago,Bulnes,EME Bus,25-06-2024,00:15,00:-,11550
Santiago,Bulnes,EME Bus,25-06-2024,00:15,00:-,16800
Santiago,Bulnes,EME Bus,25-06-2024,11:15,00:-,11550
Santiago,Bulnes,EME Bus,25-06-2024,11:15,00:-,16800
Santiago,Bulnes,EME Bus,25-06-2024,15:25,00:-,11550
Santiago,Bulnes,EME Bus,25-06-2024,15:25,00:-,16800
Santiago,Bulnes,EME Bus,25-06-2024,18:20,00:-,11550
Santiago,Bulnes,EME Bus,25-06-2024,18:20,00:-,16800
Santiago,Bulnes,EME Bus,26-06-2024,00:15,00:-,11550
Santiago,Bulnes,EME Bus,26-06-2024,00:15,00:-,16800
Santiago,Bulnes,EME Bus,26-06-2024,11:15,00:-,11550
Santiago,Bulnes,EME Bus,26-06-2024,11:15,00:-,16800
Santiago,Bulnes,EME Bus,26-06-2024,15:25,00:-,11550
Santiago,Bulnes,EME Bus,26-06-2024,15:25,00:-,16800
Santiago,Bulnes,EME Bus,26-06-2024,18:20,00:-,11550
Santiago,Bulnes,EME Bus,26-06-2024,18:20,00:-,16800
Santiago,Cabildo,Condor Bus,24-06-2024,14:00,03:45,9400
Santiago,Cabildo,Condor Bus,24-06-2024,14:00,03:45,9400
Santiago,Cabildo,Condor Bus,24-06-2024,14:20,03:25,9400
Santiago,Cabildo,Condor Bus,24-06-2024,14:20,03:25,9400
Santiago,Cabildo,Condor Bus,24-06-2024,16:00,03:20,9400
Santiago,Cabildo,Condor Bus,24-06-2024,16:00,03:20,9400
Santiago,Cabildo,Condor Bus,24-06-2024,16:20,03:00,9400
Santiago,Cabildo,Condor Bus,24-06-2024,16:20,03:00,9400
Santiago,Cabildo,Condor Bus,25-06-2024,14:00,03:45,8800
Santiago,Cabildo,Condor Bus,25-06-2024,14:00,03:45,8800
Santiago,Cabildo,Condor Bus,25-06-2024,14:20,03:25,8800
Santiago,Cabildo,Condor Bus,25-06-2024,14:20,03:25,8800
Santiago,Cabildo,Condor Bus,25-06-2024,16:00,03:20,8800
Santiago,Cabildo,Condor Bus,25-06-2024,16:00,03:20,8800
Santiago,Cabildo,Condor Bus,25-06-2024,16:20,03:00,8800
Santiago,Cabildo,Condor Bus,25-06-2024,16:20,03:00,8800
Santiago,Cabildo,Condor Bus,26-06-2024,14:00,03:45,8800
Santiago,Cabildo,Condor Bus,26-06-2024,14:00,03:45,8800
Santiago,Cabildo,Condor Bus,26-06-2024,14:20,03:25,8800
Santiago,Cabildo,Condor Bus,26-06-2024,14:20,03:25,8800
Santiago,Cabildo,Condor Bus,26-06-2024,16:00,03:20,8800
Santiago,Cabildo,Condor Bus,26-06-2024,16:00,03:20,8800
Santiago,Cabildo,Condor Bus,26-06-2024,16:20,03:00,8800
Santiago,Cabildo,Condor Bus,26-06-2024,16:20,03:00,8800
